,ID_Muestreo,zona,I_PREPALIMENTOS_TIEMPO,J_LIMPIEZAVIV_TIEMPO,L1_LAVAROPA,L2_DOBLAROPA,L3_PLANCHA,L4_CALZADO,L_LIMPIEZAROPA_TIEMPO,O_CUIDOMENOR12_TIEMPO,P_CUIDO12MAS_TIEMPO,TDNR_TIEMPO,Relacion_parentesco,Sexo,niv_escolaridad,Estado_conyugal,Mantiene_hogar,Total
3652,100,Rural,13.4166666666667,24.1666666666667,4.0,0.75,,,5.25,,,42.8333333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,47.5833333333333
3653,100,Rural,,,,,,,,,,,Jefa o jefe,Hombre,Ninguno,Casado(a),Sí,0.0
3654,100,Rural,23.0,17.1666666666667,3.0,1.5,,,4.5,9.08333333333333,,57.25,Esposo(a) o compañero(a),Mujer,Cuarto primaria,Casado(a),No,58.25
3655,100,Rural,2.33333333333333,6.58333333333333,10.0,2.0,,,12.0,43.6666666666667,,64.5833333333333,Hijo(a),Mujer,Segundo secundario académica,En unión libre o juntado(a),No,76.5833333333333
3656,100,Rural,21.75,16.0833333333333,6.0,2.0,,,8.0,24.75,0.5,72.25,Jefa o jefe,Mujer,Quinto primaria,Casado(a),No,79.0833333333333
3657,100,Rural,4.5,1.16666666666667,,,,0.833333333333333,0.833333333333333,6.0,,12.5,Hijo(a),Mujer,Sexto primaria,Soltero(a),No,13.3333333333333
3658,100,Rural,9.75,8.58333333333333,1.25,1.0,,,2.25,,,20.5833333333333,Jefa o jefe,Mujer,Sexto primaria,Viudo(a),"No, lo hace otra institución o persona fuera del hogar que vive en el país",22.8333333333333
3659,100,Rural,10.7,12.0,,,,0.666666666666667,0.666666666666667,1.91666666666667,1.5,36.2833333333333,Jefa o jefe,Hombre,Cuarto secundaria académica,Casado(a),Sí,27.45
3660,100,Rural,32.5,28.0,7.0,3.5,0.5,0.5,11.5,2.5,0.583333333333333,81.0833333333333,Esposo(a) o compañero(a),Mujer,Quinto secundaria académica con título de bachiller,Casado(a),No,86.5833333333333
3661,100,Rural,4.0,13.3333333333333,1.0,1.75,,0.416666666666667,3.16666666666667,,,20.9166666666667,Hijo(a),Hombre,Tercero secundaria académica,Soltero(a),No,23.6666666666667
3662,100,Rural,3.5,0.25,,,,,,9.66666666666667,,15.5833333333333,Jefa o jefe,Hombre,Tercero secundaria académica,Casado(a),Sí,13.4166666666667
3663,100,Rural,19.8333333333333,20.0666666666667,7.0,1.16666666666667,,,8.16666666666667,3.41666666666667,,55.8166666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,59.65
3664,100,Rural,4.9,5.91666666666667,1.0,,,0.5,1.5,,,14.0666666666667,Hijo(a),Hombre,Tercero secundaria académica,Soltero(a),No,13.8166666666667
3665,100,Rural,15.75,7.33333333333333,1.0,0.583333333333333,,0.166666666666667,1.75,2.83333333333333,,27.6666666666667,Hijo(a),Mujer,Cuarto secundaria académica,Soltero(a),No,29.4166666666667
3666,101,Rural,14.5,30.9166666666667,6.0,1.33333333333333,,,7.33333333333333,,,53.3333333333333,Jefa o jefe,Mujer,Tres años  de universidad,En unión libre o juntado(a),No,60.0833333333333
3667,101,Rural,,8.66666666666667,,,,,,,,15.1666666666667,Esposo(a) o compañero(a),Hombre,Sexto primaria,En unión libre o juntado(a),Sí,8.66666666666667
3668,101,Rural,12.4833333333333,6.95,1.25,0.25,,0.833333333333333,2.33333333333333,,,22.7666666666667,Jefa o jefe,Hombre,Sexto primaria,Viudo(a),Sí,24.1
3669,101,Rural,5.25,2.33333333333333,,,,,,,,9.91666666666667,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,7.58333333333333
3670,101,Rural,11.0833333333333,8.03333333333333,0.75,0.5,,0.166666666666667,1.41666666666667,,,21.1166666666667,Cuñado(a),Hombre,Tercero secundaria académica,Soltero(a),Sí,21.95
3671,101,Rural,17.5,14.0,3.5,1.75,,,5.25,,,38.1666666666667,Esposo(a) o compañero(a),Mujer,Quinto secundaria académica sin título de bachiller,En unión libre o juntado(a),Sí,42.0
3672,101,Rural,25.25,20.75,5.0,1.33333333333333,,,6.33333333333333,,,53.5,Jefa o jefe,Mujer,Sexto primaria,Divorciado(a),Sí,58.6666666666667
3673,101,Rural,5.25,5.0,3.5,1.75,,,5.25,,,19.5,Hermano(a),Mujer,Tercero secundaria académica,Separado,Sí,20.75
3674,101,Rural,2.5,3.33333333333333,0.75,,,0.333333333333333,1.08333333333333,,,7.83333333333333,Hijo(a),Hombre,Quinto secundaria académica con título de bachiller,Soltero(a),Sí,8.0
3675,101,Rural,,2.91666666666667,,,,0.583333333333333,0.583333333333333,,,3.5,Hijo(a),Hombre,Quinto primaria,Soltero(a),No,4.08333333333333
3676,101,Rural,9.08333333333333,12.6666666666667,4.08333333333333,1.0,,,5.08333333333333,,,29.3333333333333,Jefa o jefe,Mujer,Quinto secundaria académica con título de bachiller,Separado,No,31.9166666666667
3677,101,Rural,2.66666666666667,1.16666666666667,3.0,2.0,,,5.0,,,9.0,Hijo(a),Mujer,Quinto secundaria académica con título de bachiller,Soltero(a),No,13.8333333333333
3678,101,Rural,26.25,17.9166666666667,3.0,1.0,1.0,,5.0,,,56.3333333333333,Jefa o jefe,Mujer,Tercero secundaria académica,En unión libre o juntado(a),No,54.1666666666667
3679,101,Rural,,9.0,,,,0.416666666666667,0.416666666666667,,,10.9166666666667,Esposo(a) o compañero(a),Hombre,Sexto secundaria técnica con título de bachiller,En unión libre o juntado(a),Sí,9.83333333333333
3680,101,Rural,,1.0,,,,,,,,1.5,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,1.0
3681,101,Rural,38.5,7.33333333333333,7.0,3.5,0.333333333333333,,10.8333333333333,,,57.8333333333333,Esposo(a) o compañero(a),Mujer,Tercero secundaria académica,En unión libre o juntado(a),No,67.5
3682,101,Rural,,3.5,,,,2.33333333333333,2.33333333333333,,,5.83333333333333,Hijo(a),Hombre,Cuarto primaria,Soltero(a),No,8.16666666666667
3683,101,Rural,38.5,8.75,2.0,0.5,,0.333333333333333,2.83333333333333,6.83333333333333,,59.9166666666667,Jefa o jefe,Mujer,Segundo secundario académica,Separado,Sí,59.75
3684,101,Rural,0.5,3.25,2.0,,,0.5,2.5,,,6.25,Hijo(a),Mujer,Tercero secundaria académica,Soltero(a),No,8.75
3685,101,Rural,9.33333333333333,8.0,3.0,,,,3.0,29.75,,51.0833333333333,Jefa o jefe,Mujer,Quinto secundaria académica con título de bachiller,Separado,Sí,53.0833333333333
3686,101,Rural,5.25,6.25,1.5,0.5,,,2.0,2.0,,15.5,Hijo(a),Hombre,Segundo secundario académica,Soltero(a),No,17.5
3687,101,Rural,19.75,20.0,6.0,2.25,,,8.25,15.5833333333333,,64.75,Jefa o jefe,Mujer,Primero secundaria académica,Casado(a),No,71.8333333333333
3688,101,Rural,4.16666666666667,5.66666666666667,,,,1.16666666666667,1.16666666666667,9.08333333333333,,29.0833333333333,Esposo(a) o compañero(a),Hombre,Cuatro años de  universidad,Casado(a),Sí,21.25
3689,101,Rural,4.0,4.08333333333333,0.5,0.5,,0.75,1.75,,,14.3333333333333,Hijo(a),Hombre,Tercero secundaria académica,Soltero(a),No,11.5833333333333
3690,101,Rural,1.16666666666667,3.16666666666667,,,,0.833333333333333,0.833333333333333,,,6.66666666666667,Hijo(a),Hombre,Sexto primaria,Soltero(a),No,6.0
3691,101,Rural,28.5,15.4166666666667,7.0,3.33333333333333,,0.816666666666667,11.15,,,55.65,Jefa o jefe,Mujer,Sexto primaria,Viudo(a),Sí,66.2166666666667
3692,78,Urbano,,,,,,,,,,,Jefa o jefe,Hombre,Ninguno,Casado(a),Sí,0.0
3693,78,Urbano,17.5,12.9166666666667,4.5,3.0,,,7.5,17.3333333333333,,55.25,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,62.75
3694,78,Urbano,6.41666666666667,0.583333333333333,0.75,1.5,,0.166666666666667,2.41666666666667,25.0833333333333,,36.5,Hijastro(a),Mujer,Primero secundaria académica,Separado,No,36.9166666666667
3695,78,Urbano,2.91666666666667,3.25,,,,0.166666666666667,0.166666666666667,,,11.3333333333333,Hijastro(a),Hombre,Tercero secundaria técnica,Soltero(a),No,6.5
3696,78,Urbano,7.58333333333333,7.86666666666667,,1.33333333333333,,0.166666666666667,1.5,,,19.2,Hijastro(a),Hombre,Primero secundaria técnica,Soltero(a),No,18.45
3697,78,Urbano,,,0.5,,,,0.5,,,0.5,Hijo(a),Hombre,Primero secundaria académica,Soltero(a),No,1.0
3698,78,Urbano,8.16666666666667,3.51666666666667,1.0,0.333333333333333,,0.25,1.58333333333333,,0.5,14.9666666666667,Jefa o jefe,Hombre,Quinto primaria,Separado,Sí,15.35
3699,78,Urbano,0.583333333333333,3.23333333333333,1.5,0.5,0.416666666666667,1.0,3.58333333333333,,,7.73333333333333,Hijo(a),Mujer,Quinto primaria,Soltero(a),No,10.8166666666667
3700,78,Urbano,,0.716666666666667,,,,,,3.5,,9.13333333333333,Jefa o jefe,Hombre,Segundo secundario académica,En unión libre o juntado(a),Sí,4.21666666666667
3701,78,Urbano,,0.583333333333333,,0.666666666666667,,,0.666666666666667,31.85,,33.1,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,33.7666666666667
3702,78,Urbano,13.8833333333333,7.48333333333333,5.0,0.333333333333333,,,5.33333333333333,5.25,,32.8833333333333,Suegro(a),Mujer,Ninguno,Viudo(a),No,37.2833333333333
3703,78,Urbano,7.0,4.25,2.0,0.5,,0.5,3.0,1.75,,16.0,Cuñado(a),Mujer,Sexto primaria,Divorciado(a),Sí,19.0
3704,78,Urbano,14.0,4.5,4.0,1.5,,,5.5,,,27.25,Jefa o jefe,Mujer,Un  año de universidad,Soltero(a),Sí,29.5
3705,78,Urbano,8.31666666666667,0.85,,,,,,,,11.9833333333333,Jefa o jefe,Hombre,Tres años  de universidad,Divorciado(a),Sí,9.16666666666667
3706,78,Urbano,12.0833333333333,3.5,0.5,0.5,,,1.0,,,21.9166666666667,Otro(a) no familiar,Hombre,Tercero secundaria académica,Separado,Sí,17.5833333333333
3707,78,Urbano,0.75,0.75,,,,0.25,0.25,,,12.25,Jefa o jefe,Hombre,Cuatro años de  universidad,En unión libre o juntado(a),Sí,2.0
3708,78,Urbano,17.0,18.75,7.0,2.33333333333333,1.5,1.75,14.0833333333333,,,57.3333333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,62.4166666666667
3709,78,Urbano,8.16666666666667,4.66666666666667,2.0,1.0,,,3.0,,,21.1666666666667,Jefa o jefe,Mujer,Cuarto secundaria académica,Soltero(a),Sí,18.8333333333333
3710,78,Urbano,7.0,8.25,,1.5,,,1.5,,,19.25,Jefa o jefe,Mujer,Ninguno,Casado(a),Sí,18.25
3711,78,Urbano,17.5,16.5,9.0,2.75,0.166666666666667,0.333333333333333,12.25,,10.0,59.25,Esposo(a) o compañero(a),Hombre,Ninguno,Casado(a),Sí,68.5
3712,78,Urbano,2.66666666666667,0.583333333333333,1.0,0.5,1.16666666666667,1.16666666666667,3.83333333333333,,,7.08333333333333,Hijo(a),Hombre,Sexto primaria,Divorciado(a),Sí,10.9166666666667
3713,102,Rural,,7.16666666666667,,,,0.0833333333333333,0.0833333333333333,,,8.75,Jefa o jefe,Hombre,Segundo primaria,En unión libre o juntado(a),Sí,7.33333333333333
3714,102,Rural,16.3333333333333,13.25,4.0,1.0,1.0,,6.0,,,35.5833333333333,Esposo(a) o compañero(a),Mujer,Tercero primaria,En unión libre o juntado(a),Sí,41.5833333333333
3715,102,Rural,0.166666666666667,0.166666666666667,,,,,,,,1.66666666666667,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,0.333333333333333
3716,102,Rural,26.5,8.58333333333333,2.0,1.0,2.33333333333333,0.0833333333333333,5.5,0.833333333333333,,44.0833333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,46.8333333333333
3717,102,Rural,23.1666666666667,26.3333333333333,4.5,2.0,,0.5,7.25,12.4166666666667,,69.1666666666667,Esposo(a) o compañero(a),Mujer,Quinto secundaria académica sin título de bachiller,Casado(a),No,76.1666666666667
3718,102,Rural,,8.0,,,,1.0,1.0,7.5,,17.6666666666667,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,17.5
3719,102,Rural,22.1666666666667,11.85,1.0,0.666666666666667,,0.0833333333333333,1.75,11.5833333333333,,47.35,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,49.1
3720,102,Rural,0.666666666666667,1.0,,,,0.5,0.5,4.25,,6.5,Hijo(a),Hombre,Segundo secundario académica,Separado,Sí,6.91666666666667
3721,102,Rural,,0.583333333333333,,,,,,7.0,,7.58333333333333,Suegro(a),Hombre,Ignorado,Viudo(a),No,7.58333333333333
3722,102,Rural,11.0833333333333,12.0,3.5,1.75,0.25,0.333333333333333,5.83333333333333,,,31.4166666666667,Jefa o jefe,Hombre,Tercero primaria,Soltero(a),Sí,34.75
3723,102,Rural,3.25,3.5,,,,,,21.0,,34.3333333333333,Jefa o jefe,Hombre,Cuarto secundaria académica,Casado(a),Sí,27.75
3724,102,Rural,22.1666666666667,7.0,1.5,0.5,,0.166666666666667,2.25,25.8333333333333,0.416666666666667,57.6666666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,59.8333333333333
3725,102,Rural,1.75,4.33333333333333,,,,0.25,0.25,,1.16666666666667,9.58333333333333,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,7.75
3726,102,Rural,34.0,18.25,6.0,3.5,,0.583333333333333,10.0833333333333,,,64.9166666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,72.4166666666667
3727,102,Rural,30.9166666666667,5.25,7.0,0.583333333333333,,,7.58333333333333,,,81.3333333333333,Jefa o jefe,Hombre,Dos años de  universidad,Soltero(a),No,51.3333333333333
3728,102,Rural,12.5,3.33333333333333,1.75,,,0.25,2.25,37.25,5.0,70.5833333333333,Esposo(a) o compañero(a),Mujer,Seis años de  universidad,Casado(a),Sí,62.3333333333333
3729,102,Rural,,0.333333333333333,,,,,,,,12.4166666666667,Hijo(a),Hombre,Seis años de  universidad,Soltero(a),No,0.333333333333333
3730,103,Rural,3.41666666666667,15.75,,,,,,,,24.9166666666667,Hijo(a),Hombre,Quinto secundaria académica sin título de bachiller,Soltero(a),No,19.1666666666667
3731,103,Rural,,1.75,,,,,,,,4.91666666666667,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,1.75
3732,103,Rural,12.8333333333333,8.0,7.0,1.0,,,8.0,,,28.8333333333333,Esposo(a) o compañero(a),Mujer,Quinto primaria,Casado(a),No,36.8333333333333
3733,103,Rural,4.83333333333333,,1.0,,,0.25,1.25,,,7.08333333333333,Hijo(a),Mujer,Tres años  de universidad,Soltero(a),No,7.33333333333333
3734,103,Rural,21.1666666666667,21.75,6.0,3.0,,0.166666666666667,9.16666666666667,27.3333333333333,,82.4166666666667,Otro(a) no familiar,Mujer,Tercero primaria,Separado,No,88.5833333333333
3735,103,Rural,15.75,6.41666666666667,4.0,0.666666666666667,1.25,0.166666666666667,6.08333333333333,40.1666666666667,,73.4166666666667,Esposo(a) o compañero(a),Mujer,Quinto secundaria académica sin título de bachiller,En unión libre o juntado(a),No,74.5
3736,103,Rural,18.6666666666667,15.9166666666667,1.5,0.666666666666667,,1.0,3.16666666666667,,,39.4166666666667,Jefa o jefe,Hombre,Quinto secundaria académica con título de bachiller,Soltero(a),No,40.9166666666667
3737,103,Rural,12.6666666666667,12.75,3.0,0.5,,0.416666666666667,3.91666666666667,10.5833333333333,,46.9166666666667,Jefa o jefe,Mujer,Quinto secundaria académica con título de bachiller,Separado,No,43.8333333333333
3738,103,Rural,5.16666666666667,11.6666666666667,,,,,,,,19.55,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,16.8333333333333
3739,103,Rural,16.9166666666667,0.833333333333333,,1.0,,,1.0,,0.583333333333333,19.3333333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),Sí,20.3333333333333
3740,103,Rural,17.05,5.66666666666667,2.0,6.0,0.666666666666667,0.5,9.16666666666667,,0.333333333333333,32.7166666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,41.3833333333333
3741,103,Rural,9.75,9.16666666666667,1.0,,,0.25,1.33333333333333,3.83333333333333,,24.0833333333333,Jefa o jefe,Mujer,Tres años  de universidad,Divorciado(a),Sí,25.3333333333333
3742,103,Rural,3.16666666666667,2.83333333333333,,,,,,5.83333333333333,,14.5833333333333,Jefa o jefe,Hombre,Segundo secundario académica,Casado(a),Sí,11.8333333333333
3743,103,Rural,,2.08333333333333,,0.666666666666667,,,0.666666666666667,60.75,,64.0833333333333,Esposo(a) o compañero(a),Mujer,Segundo secundario académica,Casado(a),No,64.1666666666667
3744,79,Urbano,1.25,4.58333333333333,,,,,,4.0,,11.8333333333333,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,9.83333333333333
3745,79,Urbano,17.5,20.4166666666667,4.0,,1.0,0.5,5.58333333333333,18.0,0.583333333333333,62.75,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,67.5833333333333
3746,79,Urbano,6.83333333333333,3.58333333333333,3.5,,,0.583333333333333,4.08333333333333,,,14.75,Hijo(a),Mujer,Segundo secundario académica,Soltero(a),No,18.5833333333333
3747,79,Urbano,4.75,1.5,,,,,,,,12.9166666666667,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,6.25
3748,79,Urbano,9.66666666666667,20.5,3.0,0.333333333333333,,,3.33333333333333,,3.5,37.3333333333333,Esposo(a) o compañero(a),Mujer,Segundo secundario académica,En unión libre o juntado(a),Sí,40.3333333333333
3749,79,Urbano,2.33333333333333,6.66666666666667,,,,0.333333333333333,0.333333333333333,,,9.33333333333333,Hijo(a),Hombre,Tercero secundaria académica,Soltero(a),No,9.66666666666667
3750,79,Urbano,8.26666666666667,1.33333333333333,0.5,0.5,,,1.0,,,13.6,Jefa o jefe,Hombre,Quinto primaria,Casado(a),Sí,11.6
3751,79,Urbano,,4.66666666666667,1.5,1.0,,,2.5,,,7.16666666666667,Esposo(a) o compañero(a),Mujer,Cinco años de  universidad,Casado(a),Sí,9.66666666666667
3752,79,Urbano,1.16666666666667,1.0,,,,0.583333333333333,0.583333333333333,,,2.75,Hijo(a),Mujer,Segundo secundaria técnica,Soltero(a),No,3.33333333333333
3753,79,Urbano,23.1833333333333,14.5,2.5,1.0,,,3.75,7.5,12.0,60.9333333333333,Jefa o jefe,Mujer,Sexto primaria,Separado,Sí,64.4333333333333
3754,79,Urbano,0.333333333333333,0.916666666666667,,0.166666666666667,,0.25,0.416666666666667,,,2.75,Hijo(a),Hombre,Sexto primaria,Soltero(a),No,2.08333333333333
3755,79,Urbano,1.66666666666667,1.25,,,,,,5.0,,7.91666666666667,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,7.91666666666667
3756,79,Urbano,12.4833333333333,10.9166666666667,,,,0.5,0.5,25.0,,50.9,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,49.4
3757,79,Urbano,5.25,,,,,,,,,5.25,Jefa o jefe,Hombre,Sexto secundaria técnica con título de bachiller,Casado(a),Sí,5.25
3758,79,Urbano,0.666666666666667,1.41666666666667,1.0,,,0.0833333333333333,1.08333333333333,,,7.5,Hijo(a),Hombre,Un  año de universidad,Soltero(a),No,4.25
3759,79,Urbano,15.1666666666667,1.16666666666667,1.0,0.5,,,1.5,,,21.3333333333333,Jefa o jefe,Mujer,Sexto primaria,Viudo(a),Sí,19.3333333333333
3760,79,Urbano,11.0833333333333,2.95,0.5,0.25,,,0.75,7.08333333333333,,24.8666666666667,Hijo(a),Mujer,Tres años  de universidad,En unión libre o juntado(a),Sí,22.6166666666667
3761,79,Urbano,,1.75,,,,,,,,2.75,Yerno o nuera,Mujer,Cuarto secundaria académica,En unión libre o juntado(a),Sí,1.75
3762,79,Urbano,15.1666666666667,12.75,1.0,0.333333333333333,,,1.33333333333333,,,33.5,Jefa o jefe,Mujer,Sexto primaria,Soltero(a),Sí,30.5833333333333
3763,79,Urbano,,,,,,,,,,,Hijo(a),Hombre,Sexto primaria,Separado,Sí,0.0
3764,79,Urbano,17.75,18.9166666666667,3.5,1.16666666666667,,,4.66666666666667,,,41.3333333333333,"Padre, madre",Mujer,Quinto primaria,Viudo(a),No,46.0
3765,79,Urbano,24.6833333333333,3.33333333333333,4.0,1.0,,,5.0,,,36.0166666666667,Jefa o jefe,Mujer,Sexto primaria,En unión libre o juntado(a),Sí,38.0166666666667
3766,79,Urbano,1.58333333333333,0.333333333333333,,,,,,,3.0,8.16666666666667,Esposo(a) o compañero(a),Hombre,Quinto primaria,En unión libre o juntado(a),Sí,4.91666666666667
3767,79,Urbano,9.91666666666667,8.5,,,,0.5,0.5,,,18.9166666666667,Hijo(a),Hombre,Sexto primaria,Soltero(a),No,19.4166666666667
3768,104,Rural,21.0833333333333,10.6666666666667,6.0,2.0,0.333333333333333,0.416666666666667,8.83333333333333,,3.16666666666667,48.8333333333333,Jefa o jefe,Mujer,Sexto primaria,Soltero(a),Sí,52.5
3769,104,Rural,21.0,,1.16666666666667,1.16666666666667,,,2.5,,,23.5,"Padre, madre",Mujer,Quinto primaria,Viudo(a),Sí,25.8333333333333
3770,104,Rural,,4.5,,,,,,,,6.58333333333333,Hijo(a),Hombre,Cuatro años de  universidad,Soltero(a),Sí,4.5
3771,104,Rural,4.66666666666667,1.5,1.0,,0.0833333333333333,,1.08333333333333,,,12.4166666666667,Hijo(a),Hombre,Quinto secundaria técnica,Soltero(a),No,8.33333333333333
3772,104,Rural,,1.75,,,,0.5,0.5,,,5.83333333333333,Jefa o jefe,Hombre,Tercero secundaria académica,Soltero(a),Sí,2.75
3773,104,Rural,,,,,,,,,,,Jefa o jefe,Mujer,Tercero primaria,Viudo(a),Sí,0.0
3774,104,Rural,11.0833333333333,19.1333333333333,2.0,2.0,,,6.0,,,40.7166666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,40.2166666666667
3775,104,Rural,3.41666666666667,2.41666666666667,,,,,,,,7.58333333333333,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,5.83333333333333
3776,104,Rural,22.75,19.2333333333333,1.5,1.0,,,2.5,,,50.9833333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,46.9833333333333
3777,104,Rural,,1.0,0.5,,,,0.5,,,5.5,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,2.0
3778,104,Rural,25.0833333333333,24.5,4.0,2.0,,,6.0,2.85,,58.5166666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,64.4333333333333
3779,104,Rural,16.9166666666667,12.75,2.25,0.75,,0.333333333333333,3.83333333333333,16.3333333333333,,62.3333333333333,Jefa o jefe,Mujer,Quinto secundaria académica sin título de bachiller,Divorciado(a),Sí,53.1666666666667
3780,104,Rural,3.7,0.583333333333333,,0.0833333333333333,,,0.0833333333333333,0.166666666666667,,6.28333333333333,Hijo(a),Hombre,Segundo secundario académica,Soltero(a),No,4.61666666666667
3781,104,Rural,20.8333333333333,12.3333333333333,2.0,1.0,2.5,,5.83333333333333,,5.5,50.4166666666667,Jefa o jefe,Mujer,Cuatro años de  universidad,Casado(a),Sí,50.0
3782,104,Rural,4.0,5.0,2.0,,,,2.25,,,18.75,Esposo(a) o compañero(a),Hombre,Sexto secundaria técnica con título de bachiller,Casado(a),Sí,13.25
3783,104,Rural,0.166666666666667,0.583333333333333,,,,,,,,4.75,Hijo(a),Mujer,Tercero secundaria técnica,Soltero(a),No,0.75
3784,104,Rural,,,,,,,,,,,Suegro(a),Hombre,Quinto primaria,Separado,Sí,0.0
3785,104,Rural,3.58333333333333,4.25,2.5,1.0,,,3.5,,,13.8333333333333,Jefa o jefe,Hombre,Dos años de  universidad,Casado(a),Sí,14.8333333333333
3786,104,Rural,5.25,4.08333333333333,,,,0.416666666666667,0.416666666666667,,,9.75,Suegro(a),Hombre,Ignorado,Viudo(a),No,10.1666666666667
3787,104,Rural,25.0833333333333,11.8333333333333,4.0,2.0,,,6.5,,,48.5833333333333,Jefa o jefe,Mujer,Sexto primaria,Separado,Sí,49.4166666666667
3788,105,Rural,0.166666666666667,,,,,,,17.5,,19.6666666666667,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,17.6666666666667
3789,105,Rural,21.0,7.25,4.0,1.0,,1.0,6.25,25.6666666666667,0.166666666666667,60.8333333333333,Esposo(a) o compañero(a),Mujer,Quinto secundaria académica con título de bachiller,En unión libre o juntado(a),Sí,66.3333333333333
3790,105,Rural,,5.58333333333333,,,,,,,,25.5833333333333,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,5.58333333333333
3791,105,Rural,17.4166666666667,0.25,4.0,1.0,,0.5,5.5,,,46.4166666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,28.6666666666667
3792,105,Rural,3.0,4.75,0.5,0.5,,,1.0,20.75,,34.0,Esposo(a) o compañero(a),Mujer,Cinco años de  universidad,Casado(a),Sí,30.5
3793,105,Rural,15.75,21.5,3.0,1.0,,,4.0,,,41.25,Jefa o jefe,Hombre,Ignorado,Divorciado(a),Sí,45.25
3794,105,Rural,11.5833333333333,7.41666666666667,8.0,3.0,,,11.0,,,30.5,Esposo(a) o compañero(a),Mujer,Tres años  de universidad,Casado(a),Sí,41.0
3795,105,Rural,14.2666666666667,4.31666666666667,0.333333333333333,0.0833333333333333,,,0.416666666666667,,4.0,27.25,Jefa o jefe,Mujer,Sexto primaria,Divorciado(a),Sí,23.4166666666667
3796,105,Rural,2.16666666666667,0.0833333333333333,0.5,0.0833333333333333,,,0.583333333333333,,,3.83333333333333,Hijo(a),Mujer,Un  año de universidad,Soltero(a),No,3.41666666666667
3797,105,Rural,1.2,2.98333333333333,1.0,1.0,,0.166666666666667,2.16666666666667,,,6.6,Hijo(a),Mujer,Primero secundaria académica,Soltero(a),No,8.51666666666667
3798,105,Rural,23.3333333333333,19.5833333333333,,2.0,,,2.0,,6.0,53.9166666666667,Esposo(a) o compañero(a),Mujer,Quinto secundaria académica con título de bachiller,Casado(a),No,52.9166666666667
3799,105,Rural,4.66666666666667,6.2,,,,,,,,11.2,Hijo(a),Hombre,Sexto secundaria técnica con título de bachiller,Soltero(a),No,10.8666666666667
3800,105,Rural,7.33333333333333,2.5,,,,,,11.4166666666667,,27.5,Jefa o jefe,Hombre,Quinto secundaria académica sin título de bachiller,En unión libre o juntado(a),Sí,21.25
3801,105,Rural,21.8333333333333,11.8333333333333,2.0,1.0,0.416666666666667,,3.41666666666667,11.6666666666667,,52.75,Esposo(a) o compañero(a),Mujer,Sexto secundaria técnica con título de bachiller,En unión libre o juntado(a),Sí,52.1666666666667
3802,105,Rural,2.75,5.33333333333333,,0.25,,0.166666666666667,0.416666666666667,0.333333333333333,,9.5,Hijo(a),Hombre,Sexto primaria,Soltero(a),No,9.25
3803,105,Rural,3.5,4.33333333333333,,,,,,2.5,,12.3333333333333,Jefa o jefe,Hombre,Tercero secundaria académica,Casado(a),Sí,10.3333333333333
3804,105,Rural,12.5833333333333,10.8333333333333,4.0,2.0,0.333333333333333,0.333333333333333,6.83333333333333,4.08333333333333,3.5,41.6666666666667,Esposo(a) o compañero(a),Mujer,Quinto primaria,Casado(a),No,44.5
